date,strategy,asset,weight
2011-07-29,Traditional MVO,IWM,2.876230743236968e-08
2011-07-29,Traditional MVO,EFA,0.0
2011-07-29,Traditional MVO,EEM,0.0
2011-07-29,Traditional MVO,TLT,0.0
2011-07-29,Traditional MVO,IEF,0.0
2011-07-29,Traditional MVO,SHY,0.0
2011-07-29,Traditional MVO,LQD,0.0
2011-07-29,Traditional MVO,HYG,0.0
2011-07-29,Traditional MVO,GLD,0.2500000000333096
2011-07-29,Traditional MVO,DBC,0.2500000000150802
2011-07-29,Traditional MVO,VNQ,0.24999997123250858
2011-07-29,Traditional MVO,BIL,0.0
2011-07-29,Proposed Strategy,SPY,0.04267361297621331
2011-07-29,Proposed Strategy,QQQ,0.05643482425887697
2011-07-29,Proposed Strategy,IWM,0.24999997592526646
2011-07-29,Proposed Strategy,EFA,6.28732403130339e-10
2011-07-29,Proposed Strategy,EEM,5.945263029245013e-10
2011-07-29,Proposed Strategy,TLT,0.0
2011-07-29,Proposed Strategy,IEF,2.2913560948313134e-10
2011-07-29,Proposed Strategy,SHY,1.673391569495471e-10
2011-07-29,Proposed Strategy,LQD,2.343883728426423e-10
2011-07-29,Proposed Strategy,HYG,7.132400439402856e-10
2011-07-29,Proposed Strategy,GLD,0.2499999999939717
2011-07-29,Proposed Strategy,DBC,0.24999999961939903
2011-07-29,Proposed Strategy,VNQ,5.162237771105107e-09
2011-07-29,Proposed Strategy,BIL,0.1508915794966729
2011-08-31,Equal Weight,SPY,0.07692307692307694
2011-08-31,Equal Weight,QQQ,0.07692307692307694
2011-08-31,Equal Weight,IWM,0.07692307692307694
2011-08-31,Equal Weight,EFA,0.07692307692307694
2011-08-31,Equal Weight,EEM,0.07692307692307694
2011-08-31,Equal Weight,TLT,0.07692307692307694
2011-08-31,Equal Weight,IEF,0.07692307692307694
2011-08-31,Equal Weight,SHY,0.07692307692307694
2011-08-31,Equal Weight,LQD,0.07692307692307694
2011-08-31,Equal Weight,HYG,0.07692307692307694
2011-08-31,Equal Weight,GLD,0.07692307692307694
2011-08-31,Equal Weight,DBC,0.07692307692307694
2011-08-31,Equal Weight,VNQ,0.07692307692307694
2011-08-31,Equal Weight,BIL,0.0
2011-08-31,Minimum Variance,SPY,0.026554533431033724
2011-08-31,Minimum Variance,QQQ,3.1435853763267835e-07
2011-08-31,Minimum Variance,IWM,4.225459475009201e-09
2011-08-31,Minimum Variance,EFA,4.1789119100420824e-09
2011-08-31,Minimum Variance,EEM,3.641408377257803e-09
2011-08-31,Minimum Variance,TLT,6.354600438985052e-09
2011-08-31,Minimum Variance,IEF,0.24999996623771392
2011-08-31,Minimum Variance,SHY,0.24999999695061634
2011-08-31,Minimum Variance,LQD,0.1844205288124547
2011-08-31,Minimum Variance,HYG,0.2499999718842822
2011-08-31,Minimum Variance,GLD,0.030422090065248496
2011-08-31,Minimum Variance,DBC,0.008602577046666426
2011-08-31,Minimum Variance,VNQ,2.813066493824587e-09
2011-08-31,Minimum Variance,BIL,0.0
2011-08-31,Traditional MVO,SPY,2.0093274168322145e-09
2011-08-31,Traditional MVO,QQQ,0.24999999951094254
2011-08-31,Traditional MVO,IWM,0.2499999911818246
2011-08-31,Traditional MVO,EFA,1.631506384187966e-10
2011-08-31,Traditional MVO,EEM,1.2319504090205716e-10
2011-08-31,Traditional MVO,TLT,8.617822913903331e-10
2011-08-31,Traditional MVO,IEF,8.532451533223325e-10
2011-08-31,Traditional MVO,SHY,1.403673466337408e-10
2011-08-31,Traditional MVO,LQD,2.9026669835566896e-10
2011-08-31,Traditional MVO,HYG,3.356319770233049e-10
2011-08-31,Traditional MVO,GLD,0.25000000001249667
2011-08-31,Traditional MVO,DBC,0.25000000000061956
2011-08-31,Traditional MVO,VNQ,4.517149942557764e-09
2011-08-31,Traditional MVO,BIL,0.0
2011-08-31,Proposed Strategy,SPY,0.0
2011-08-31,Proposed Strategy,QQQ,0.0
2011-08-31,Proposed Strategy,IWM,0.0
2011-08-31,Proposed Strategy,EFA,0.0
2011-08-31,Proposed Strategy,EEM,0.0
2011-08-31,Proposed Strategy,TLT,0.0
2011-08-31,Proposed Strategy,IEF,1.5362867462631168e-10
2011-08-31,Proposed Strategy,SHY,1.677097704901829e-10
2011-08-31,Proposed Strategy,LQD,1.0234122928155315e-10
2011-08-31,Proposed Strategy,HYG,0.0
2011-08-31,Proposed Strategy,GLD,0.08683324723354506
2011-08-31,Proposed Strategy,DBC,0.21762065222277635
2011-08-31,Proposed Strategy,VNQ,0.0
2011-08-31,Proposed Strategy,BIL,0.695546100119999
2011-09-30,Equal Weight,SPY,0.07692307692307694
2011-09-30,Equal Weight,QQQ,0.07692307692307694
2011-09-30,Equal Weight,IWM,0.07692307692307694
2011-09-30,Equal Weight,EFA,0.07692307692307694
2011-09-30,Equal Weight,EEM,0.07692307692307694
2011-09-30,Equal Weight,TLT,0.07692307692307694
2011-09-30,Equal Weight,IEF,0.07692307692307694
2011-09-30,Equal Weight,SHY,0.07692307692307694
2011-09-30,Equal Weight,LQD,0.07692307692307694
2011-09-30,Equal Weight,HYG,0.07692307692307694
2011-09-30,Equal Weight,GLD,0.07692307692307694
2011-09-30,Equal Weight,DBC,0.07692307692307694
2011-09-30,Equal Weight,VNQ,0.07692307692307694
2011-09-30,Equal Weight,BIL,0.0
2011-09-30,Minimum Variance,SPY,0.014685568177313842
2011-09-30,Minimum Variance,QQQ,7.840179030509286e-06
2011-09-30,Minimum Variance,IWM,1.976123090280677e-08
2011-09-30,Minimum Variance,EFA,1.9993429811959715e-08
2011-09-30,Minimum Variance,EEM,1.4798023974065536e-08
2011-09-30,Minimum Variance,TLT,2.8787098242413818e-08
2011-09-30,Minimum Variance,IEF,0.24999985411412853
2011-09-30,Minimum Variance,SHY,0.2499999898205611
2011-09-30,Minimum Variance,LQD,0.2133350152822112
2011-09-30,Minimum Variance,HYG,0.24999915370578454
2011-09-30,Minimum Variance,GLD,0.00734658775582843
2011-09-30,Minimum Variance,DBC,0.014625897378879793
2011-09-30,Minimum Variance,VNQ,1.0246479197256237e-08
2011-09-30,Minimum Variance,BIL,0.0
2011-09-30,Traditional MVO,SPY,9.466787184165933e-10
2011-09-30,Traditional MVO,QQQ,0.24999999323350852
2011-09-30,Traditional MVO,IWM,3.7642293797034925e-10
2011-09-30,Traditional MVO,EFA,7.924277526192704e-10
2011-09-30,Traditional MVO,EEM,1.5673458628219337e-10
2011-09-30,Traditional MVO,TLT,0.2499999993912288
2011-09-30,Traditional MVO,IEF,0.2499998757611259
2011-09-30,Traditional MVO,SHY,6.496529920408518e-10
2011-09-30,Traditional MVO,LQD,9.831930938753545e-10
2011-09-30,Traditional MVO,HYG,5.330801509646564e-10
2011-09-30,Traditional MVO,GLD,0.24999999947332543
2011-09-30,Traditional MVO,DBC,1.265091615958991e-07
2011-09-30,Traditional MVO,VNQ,1.1934595243187903e-09
2011-09-30,Traditional MVO,BIL,0.0
2011-09-30,Proposed Strategy,SPY,5.281036588200635e-10
2011-09-30,Proposed Strategy,QQQ,0.01889868721763448
2011-09-30,Proposed Strategy,IWM,3.583923944190325e-10
2011-09-30,Proposed Strategy,EFA,0.0
2011-09-30,Proposed Strategy,EEM,0.0
2011-09-30,Proposed Strategy,TLT,1.9463675736010033e-09
