date,asset,score,alpha
2011-11-30,TLT,2.398887554526563,0.0719666266357969
2011-11-30,IEF,0.798288168558069,0.023948645056742067
2011-11-30,SHY,-0.17667618544466823,-0.0053002855633400466
2011-11-30,LQD,0.6457447581020084,0.01937234274306025
2011-11-30,HYG,-0.6072034411933845,-0.018216103235801535
2011-11-30,GLD,2.2377328600616435,0.0671319858018493
2011-11-30,DBC,-0.5186276783102355,-0.015558830349307063
2011-11-30,VNQ,-0.024771767421850943,-0.0007431530226555283
2011-12-30,SPY,0.219089498898154,0.0065726849669446195
2011-12-30,QQQ,-0.5009050291628427,-0.015027150874885282
2011-12-30,IWM,-1.273364859392697,-0.038200945781780904
2011-12-30,EFA,-1.731993461716657,-0.05195980385149971
2011-12-30,EEM,-2.1508471807274887,-0.06452541542182466
2011-12-30,TLT,2.673501527632754,0.08020504582898261
2011-12-30,IEF,1.2928452280244285,0.03878535684073285
2011-12-30,SHY,0.26580955319223537,0.007974286595767061
2011-12-30,LQD,0.6638652125859983,0.01991595637757995
2011-12-30,HYG,0.32731112853580624,0.009819333856074187
2011-12-30,GLD,1.083709360664058,0.03251128081992174
2011-12-30,DBC,-0.824932203300913,-0.02474796609902739
2011-12-30,VNQ,0.45591122476716356,0.013677336743014907
2012-01-31,SPY,0.2100564769968266,0.006301694309904798
2012-01-31,QQQ,0.2734075913569615,0.008202227740708846
2012-01-31,IWM,-0.05899285271646304,-0.001769785581493891
2012-01-31,EFA,-1.8694272929840279,-0.05608281878952084
2012-01-31,EEM,-0.9563099674846449,-0.028689299024539348
2012-01-31,TLT,3.017500165701759,0.09052500497105277
2012-01-31,IEF,1.340651211354651,0.040219536340639524
2012-01-31,SHY,0.2978922403070058,0.008936767209210173
2012-01-31,LQD,0.8920735116186806,0.026762205348560417
2012-01-31,HYG,0.5741758403142615,0.017225275209427845
2012-01-31,GLD,1.377305606782471,0.04131916820347413
2012-01-31,DBC,-1.2250224454583916,-0.03675067336375175
2012-01-31,VNQ,0.6266899142109102,0.01880069742632731
2012-02-29,SPY,0.18405045669751735,0.00552151370092552
2012-02-29,QQQ,0.5981701432152341,0.017945104296457022
2012-02-29,IWM,-0.06586947487779216,-0.0019760842463337645
2012-02-29,EFA,-1.0200688968968017,-0.03060206690690405
2012-02-29,EEM,-0.5338638686083181,-0.016015916058249542
2012-02-29,TLT,2.816834433602639,0.08450503300807917
2012-02-29,IEF,1.3575195148525787,0.04072558544557736
2012-02-29,SHY,0.10067561969584182,0.0030202685908752545
2012-02-29,LQD,0.8667750313791837,0.026003250941375507
2012-02-29,HYG,0.39554226637981404,0.011866267991394421
2012-02-29,GLD,1.665792104565547,0.04997376313696641
2012-02-29,DBC,-0.6570795368684463,-0.01971238610605339
2012-02-29,VNQ,0.7915222068630023,0.02374566620589007
2012-03-30,SPY,0.3044191081663992,0.009132573244991976
2012-03-30,QQQ,1.1119549308812497,0.033358647926437494
2012-03-30,IWM,-0.43723832560341847,-0.013117149768102554
2012-03-30,EFA,-0.7284517093379701,-0.0218535512801391
2012-03-30,EEM,-0.8418057991865018,-0.025254173975595054
2012-03-30,TLT,2.7406031987967525,0.08221809596390257
2012-03-30,IEF,1.2564808012834383,0.03769442403850315
2012-03-30,SHY,-0.09352678793474278,-0.0028058036380422834
2012-03-30,LQD,1.022018043582967,0.030660541307489013
2012-03-30,HYG,0.4788151170721592,0.014364453512164775
2012-03-30,GLD,0.6139600192771602,0.018418800578314805
2012-03-30,DBC,-0.46895193369193655,-0.014068558010758096
2012-03-30,VNQ,0.5417233366944437,0.01625170010083331
2012-04-30,SPY,0.6187934340302842,0.018563803020908525
2012-04-30,QQQ,1.6130094373996664,0.048390283121989994
2012-04-30,IWM,-0.06247530857629324,-0.0018742592572887971
2012-04-30,EFA,-0.9124759380504468,-0.027374278141513404
2012-04-30,EEM,-1.0499064738260426,-0.031497194214781275
2012-04-30,TLT,2.539738838164155,0.07619216514492465
2012-04-30,IEF,1.3156793286263175,0.039470379858789525
2012-04-30,SHY,0.2433658779486238,0.007300976338458714
2012-04-30,LQD,1.0138203983765484,0.03041461195129645
2012-04-30,HYG,0.5988459144705619,0.017965377434116855
2012-04-30,GLD,-0.29754058984087706,-0.00892621769522631
2012-04-30,DBC,-0.8346248873210187,-0.02503874661963056
2012-04-30,VNQ,0.713769968598521,0.02141309905795563
2012-05-31,SPY,0.8446160923040398,0.025338482769121193
2012-05-31,QQQ,1.8454714451324556,0.05536414335397367
2012-05-31,IWM,-0.03547301888786247,-0.001064190566635874
2012-05-31,EFA,-1.9942826524578896,-0.05982847957373669
2012-05-31,EEM,-2.098602912617244,-0.06295808737851732
2012-05-31,TLT,2.345337455027667,0.07036012365083
2012-05-31,IEF,1.0409314390047917,0.03122794317014375
2012-05-31,SHY,-0.050992640010470214,-0.0015297792003141064
2012-05-31,LQD,0.7392818572116654,0.02217845571634996
2012-05-31,HYG,0.5537300171598657,0.01661190051479597
2012-05-31,GLD,-0.3016898636215236,-0.009050695908645708
2012-05-31,DBC,-1.6479624315477732,-0.0494388729464332
2012-05-31,VNQ,1.2596352133022775,0.03778905639906832
2012-06-29,SPY,0.4184767059288607,0.012554301177865821
2012-06-29,QQQ,0.9677187491236043,0.02903156247370813
2012-06-29,IWM,-0.10121454489858783,-0.003036436346957635
2012-06-29,EFA,-0.9487811947812053,-0.028463435843436156
2012-06-29,EEM,-1.9755993706635853,-0.05926798111990755
2012-06-29,TLT,2.9470395632617272,0.08841118689785181
2012-06-29,IEF,1.369006831539014,0.04107020494617042
2012-06-29,SHY,0.3904354346090896,0.011713063038272686
2012-06-29,LQD,1.0238710035679335,0.030716130107038005
2012-06-29,HYG,0.5197246786216685,0.015591740358650054
2012-06-29,GLD,-0.40860687871484946,-0.012258206361445484
2012-06-29,DBC,-1.5037067031295839,-0.04511120109388751
2012-06-29,VNQ,0.8016357255359134,0.0240490717660774
2012-07-31,SPY,0.834559855904905,0.025036795677147148
2012-07-31,QQQ,1.1871105720978448,0.035613317162935344
2012-07-31,IWM,0.35736806554103473,0.010721041966231042
2012-07-31,EFA,-1.7012234707960288,-0.05103670412388086
2012-07-31,EEM,-2.056235904243194,-0.06168707712729582
2012-07-31,TLT,2.673089665988884,0.08019268997966653
2012-07-31,IEF,1.1100305007643754,0.03330091502293126
2012-07-31,SHY,0.2183820036665074,0.0065514601099952215
2012-07-31,LQD,0.8766347759619317,0.02629904327885795
2012-07-31,HYG,0.7519013268472197,0.02255703980541659
2012-07-31,GLD,-0.9492972033291806,-0.028478916099875417
2012-07-31,DBC,-2.04745792264666,-0.0614237376793998
2012-07-31,VNQ,1.2451377342423604,0.03735413202727081
2012-08-31,SPY,1.256232861967016,0.03768698585901048
2012-08-31,QQQ,1.5800898315974254,0.04740269494792276
2012-08-31,IWM,0.778204700889173,0.02334614102667519
2012-08-31,EFA,-0.3678561777519751,-0.011035685332559253
2012-08-31,EEM,-1.6651295983302719,-0.049953887949908155
2012-08-31,TLT,1.8325033168668678,0.054975099506006035
2012-08-31,IEF,0.5540774871850913,0.016622324615552738
2012-08-31,SHY,-0.046841094467660604,-0.001405232834029818
2012-08-31,LQD,0.9680598564661052,0.029041795693983154
2012-08-31,HYG,0.9236988781279092,0.027710966343837275
2012-08-31,GLD,-1.216622595216143,-0.036498677856484286
2012-08-31,DBC,-0.8983664871801462,-0.026950994615404386
2012-08-31,VNQ,1.8019490198466082,0.05405847059539824
2012-09-28,SPY,1.553702727316334,0.046611081819490016
2012-09-28,QQQ,1.9683863364260972,0.059051590092782914
2012-09-28,IWM,1.6281009712933479,0.04884302913880043
2012-09-28,EFA,0.001845667053420652,5.537001160261956e-05
2012-09-28,EEM,0.016901393938030473,0.0005070418181409141
2012-09-28,TLT,0.05284148478577266,0.00158524454357318
2012-09-28,IEF,-0.32505627743311183,-0.009751688322993354
2012-09-28,SHY,-0.8518241067913246,-0.02555472320373974
2012-09-28,LQD,0.2836568858925119,0.008509706576775357
2012-09-28,HYG,0.78482066440303,0.0235446199320909
2012-09-28,GLD,-0.7014318198298477,-0.02104295459489543
2012-09-28,DBC,-0.20256787449945546,-0.006077036234983664
2012-09-28,VNQ,2.290623947445195,0.06871871842335585
2012-10-31,SPY,1.5183650452392938,0.045550951357178814
2012-10-31,QQQ,2.0302449408509213,0.06090734822552764
2012-10-31,IWM,1.0839468900905689,0.032518406702717065
2012-10-31,EFA,-0.8550897420022348,-0.025652692260067042
2012-10-31,EEM,-0.8162049857977478,-0.02448614957393243
2012-10-31,TLT,1.5309482640586773,0.04592844792176032
2012-10-31,IEF,0.5395333806523355,0.016186001419570065
2012-10-31,SHY,-0.6779353172124916,-0.020338059516374747
2012-10-31,LQD,0.8985121430026324,0.02695536429007897
2012-10-31,HYG,0.7066411631756011,0.02119923489526803
2012-10-31,GLD,-0.5394604780642049,-0.01618381434192615
2012-10-31,DBC,-1.4533415851417213,-0.04360024755425164
2012-10-31,VNQ,1.5338402811483713,0.04601520843445114
2012-11-30,SPY,1.5199791880381768,0.0455993756411453
2012-11-30,QQQ,1.5749112965155085,0.04724733889546526
2012-11-30,IWM,1.3869067175762324,0.04160720152728697
2012-11-30,EFA,0.739323292112487,0.02217969876337461
2012-11-30,EEM,0.47451058724692186,0.014235317617407655
2012-11-30,TLT,-0.24235043781085475,-0.007270513134325642
2012-11-30,IEF,-0.32008501046141535,-0.00960255031384246
2012-11-30,SHY,-0.9043741949347275,-0.027131225848041823
2012-11-30,LQD,0.9822686381477763,0.02946805914443329
2012-11-30,HYG,0.9889242078930411,0.029667726236791234
2012-11-30,GLD,-0.9387447993123912,-0.028162343979371736
2012-11-30,DBC,-0.8286810406177141,-0.02486043121853142
2012-11-30,VNQ,2.0674115556069577,0.06202234666820873
2012-12-31,SPY,1.437936757702734,0.04313810273108202
2012-12-31,QQQ,2.175389210185183,0.06526167630555549
2012-12-31,IWM,1.0162498321428326,0.030487494964284975
2012-12-31,EFA,1.5783599144777243,0.04735079743433172
2012-12-31,EEM,0.9232304556942468,0.0276969136708274
2012-12-31,TLT,-1.4364251047449321,-0.043092753142347964
2012-12-31,IEF,-0.5666885465274427,-0.01700065639582328
2012-12-31,SHY,-1.5083383989878674,-0.04525015196963602
2012-12-31,LQD,0.5645508773523159,0.016936526320569478
2012-12-31,HYG,0.37953423713057743,0.011386027113917323
2012-12-31,GLD,0.4997924771754194,0.014993774315262581
2012-12-31,DBC,-0.6417991684366338,-0.01925397505309901
2012-12-31,VNQ,1.0782074568358437,0.03234622370507531
2013-01-31,SPY,1.3927607721389879,0.04178282316416963
2013-01-31,QQQ,1.0472929200496481,0.031418787601489445
2013-01-31,IWM,0.9920843815638416,0.029762531446915246
2013-01-31,EFA,1.913349749936591,0.05740049249809773
2013-01-31,EEM,0.8667106370908517,0.02600131911272555
2013-01-31,TLT,-0.9859723045752242,-0.029579169137256726
2013-01-31,IEF,-1.1403747573609966,-0.0342112427208299
2013-01-31,SHY,-0.7419250454299533,-0.0222577513628986
2013-01-31,LQD,0.8788882651745535,0.026366647955236605
2013-01-31,HYG,1.1766554699922152,0.035299664099766453
2013-01-31,GLD,-2.493038076377603,-0.07479114229132809
2013-01-31,DBC,-0.8617554922536086,-0.025852664767608256
2013-01-31,VNQ,1.4553234800506982,0.04365970440152094
2013-02-28,SPY,1.5730937534070444,0.04719281260221133
2013-02-28,QQQ,0.6372219902777698,0.019116659708333095
2013-02-28,IWM,1.4410615965755125,0.04323184789726537
2013-02-28,EFA,1.4541190167100297,0.04362357050130089
2013-02-28,EEM,0.1862451645389171,0.0055873549361675125
2013-02-28,TLT,-1.1755702898476779,-0.03526710869543034
2013-02-28,IEF,0.011209566796643589,0.00033628700389930764
2013-02-28,SHY,-0.26065324818153723,-0.007819597445446117
2013-02-28,LQD,0.5387411442315178,0.01616223432694553
2013-02-28,HYG,1.0767394476426588,0.03230218342927976
2013-02-28,GLD,-2.260664497369534,-0.06781993492108601
2013-02-28,DBC,-1.9714417793377532,-0.05914325338013259
2013-02-28,VNQ,2.2498981345564077,0.06749694403669224
2013-03-28,SPY,1.2920574307800003,0.03876172292340001
2013-03-28,QQQ,-0.29116468385766414,-0.008734940515729924
2013-03-28,IWM,1.2438775158925957,0.03731632547677787
2013-03-28,EFA,1.207325881599524,0.03621977644798572
2013-03-28,EEM,-0.03844844105558087,-0.0011534532316674262
2013-03-28,TLT,-0.01472959351824793,-0.00044188780554743786
2013-03-28,IEF,0.6870244844833295,0.020610734534499884
2013-03-28,SHY,-0.16949913955529594,-0.005084974186658878
2013-03-28,LQD,1.096846063654641,0.03290538190963923
2013-03-28,HYG,1.307148231307504,0.03921444693922512
2013-03-28,GLD,-2.2630361870697815,-0.06789108561209344
2013-03-28,DBC,-2.423854288186167,-0.072715628645585
2013-03-28,VNQ,1.8664527255251422,0.055993581765754266
2013-04-30,SPY,1.7735792952721112,0.05320737885816333
2013-04-30,QQQ,0.1719330979461955,0.005157992938385865
2013-04-30,IWM,2.173260474254359,0.06519781422763077
2013-04-30,EFA,1.4520934261999547,0.04356280278599864
2013-04-30,EEM,-0.12276749448601598,-0.0036830248345804794
2013-04-30,TLT,0.1105462869104632,0.0033163886073138958
2013-04-30,IEF,0.13596439095364543,0.004078931728609363
2013-04-30,SHY,-0.39360125403192614,-0.011808037620957784
2013-04-30,LQD,0.5544272501488129,0.016632817504464385
2013-04-30,HYG,1.1126459758630851,0.03337937927589255
2013-04-30,GLD,-2.0748734676830614,-0.06224620403049184
2013-04-30,DBC,-1.9531262929067097,-0.05859378878720129
2013-04-30,VNQ,1.5599183115590864,0.04679754934677259
2013-05-31,SPY,1.4573612353363496,0.04372083706009049
2013-05-31,QQQ,0.7266249524083415,0.021798748572250243
2013-05-31,IWM,1.4164141848632361,0.042492425545897085
2013-05-31,EFA,2.3977836330903566,0.0719335089927107
2013-05-31,EEM,-0.20438188508413446,-0.006131456552524034
2013-05-31,TLT,-1.2632294681998681,-0.037896884045996046
2013-05-31,IEF,-1.2342403583408137,-0.03702721075022441
2013-05-31,SHY,-0.5318500150456802,-0.015955500451370404
2013-05-31,LQD,-0.6923198285976797,-0.02076959485793039
2013-05-31,HYG,0.7229582754793988,0.021688748264381965
2013-05-31,GLD,-2.2041545774345184,-0.06612463732303554
2013-05-31,DBC,-1.6229784845441733,-0.0486893545363252
2013-05-31,VNQ,1.5320123360691853,0.045960370082075555
2013-06-28,SPY,1.7695411950899345,0.05308623585269803
2013-06-28,QQQ,1.1494121190642295,0.03448236357192688
2013-06-28,IWM,2.070005787967965,0.062100173639038955
2013-06-28,EFA,1.9299384217055,0.057898152651165
2013-06-28,EEM,-0.34968707845910874,-0.010490612353773262
2013-06-28,TLT,-1.8536675924830057,-0.05561002777449017
2013-06-28,IEF,-1.369139678941991,-0.041074190368259725
2013-06-28,SHY,-1.2953611780387888,-0.03886083534116366
2013-06-28,LQD,-1.0023054971477592,-0.030069164914432775
2013-06-28,HYG,-0.5277742093037364,-0.015833226279112093
2013-06-28,GLD,-2.1004732591996063,-0.06301419777598818
2013-06-28,DBC,-0.9052815974922909,-0.027158447924768726
2013-06-28,VNQ,0.984792567238657,0.02954377701715971
2013-07-31,SPY,1.7188464010456437,0.05156539203136931
2013-07-31,QQQ,1.1977640557265572,0.035932921671796715
2013-07-31,IWM,2.26867061239196,0.0680601183717588
2013-07-31,EFA,1.6798200219894839,0.05039460065968451
2013-07-31,EEM,-0.7488989938276263,-0.022466969814828788
2013-07-31,TLT,-1.629499907597773,-0.048884997227933186
2013-07-31,IEF,-1.0468668153197518,-0.03140600445959255
2013-07-31,SHY,0.2850074035519531,0.008550222106558591
2013-07-31,LQD,-0.8977878910493903,-0.02693363673148171
2013-07-31,HYG,0.6457385118048183,0.01937215535414455
2013-07-31,GLD,-2.473422808690752,-0.07420268426072256
2013-07-31,DBC,-1.3090616790824234,-0.0392718503724727
2013-07-31,VNQ,0.8096910890573012,0.024290732671719037
2013-08-30,SPY,1.8070541817065058,0.05421162545119517
2013-08-30,QQQ,1.1347423253313678,0.034042269759941034
2013-08-30,IWM,2.371599723436578,0.07114799170309734
2013-08-30,EFA,1.6550788428754755,0.04965236528626426
2013-08-30,EEM,-0.6163587215067563,-0.018490761645202688
2013-08-30,TLT,-1.7400950816672205,-0.052202852450016615
2013-08-30,IEF,-1.1266771123331076,-0.03380031336999323
2013-08-30,SHY,-0.7680112793567058,-0.023040338380701172
2013-08-30,LQD,-0.9466999629918345,-0.028400998889755034
2013-08-30,HYG,0.5975118193540806,0.017925354580622416
2013-08-30,GLD,-2.244769816006583,-0.06734309448019749
2013-08-30,DBC,-1.3539605494967129,-0.040618816484901385
2013-08-30,VNQ,-0.2694143693450878,-0.008082431080352634
2013-09-30,SPY,1.696442592028405,0.050893277760852146
2013-09-30,QQQ,1.3795359979842656,0.04138607993952797
2013-09-30,IWM,2.3542687408141783,0.07062806222442534
2013-09-30,EFA,1.626731001331771,0.04880193003995313
2013-09-30,EEM,-1.1346039038724143,-0.034038117116172426
2013-09-30,TLT,-1.7224665154255876,-0.05167399546276762
2013-09-30,IEF,-1.1411524365764008,-0.03423457309729202
2013-09-30,SHY,0.35685288467272896,0.01070558654018187
2013-09-30,LQD,-0.9784151791985005,-0.029352455375955013
2013-09-30,HYG,0.7601982715781157,0.02280594814734347
2013-09-30,GLD,-2.2708906968064317,-0.06812672090419294
2013-09-30,DBC,-1.0558891589733275,-0.031676674769199824
2013-09-30,VNQ,-0.37061159755680173,-0.011118347926704051
2013-10-31,SPY,1.5589151748039167,0.0467674552441175
2013-10-31,QQQ,1.687818394289025,0.05063455182867075
2013-10-31,IWM,2.2937537666325185,0.06881261299897555
2013-10-31,EFA,1.6295175556622699,0.0488855266698681
2013-10-31,EEM,0.37386057969221653,0.011215817390766495
2013-10-31,TLT,-1.5852560407906064,-0.047557681223718194
2013-10-31,IEF,-1.0903261486525624,-0.03270978445957687
2013-10-31,SHY,0.17750220769330072,0.005325066230799021
2013-10-31,LQD,-0.12960744906221655,-0.0038882234718664965
2013-10-31,HYG,0.4554297935273058,0.013662893805819172
2013-10-31,GLD,-2.3330195192029524,-0.06999058557608857
2013-10-31,DBC,-1.2301904191278545,-0.03690571257383563
2013-10-31,VNQ,0.6916021045356385,0.020748063136069157
2013-11-29,SPY,1.674836448847975,0.05024509346543925
2013-11-29,QQQ,1.7294187269033408,0.05188256180710022
2013-11-29,IWM,2.2256407779403746,0.06676922333821124
2013-11-29,EFA,1.5255231029498555,0.045765693088495665
2013-11-29,EEM,0.3607345087299739,0.010822035261899217
2013-11-29,TLT,-1.6236132472107196,-0.04870839741632159
2013-11-29,IEF,-1.1539918792756751,-0.03461975637827025
2013-11-29,SHY,0.10578671461573952,0.0031736014384721855
2013-11-29,LQD,-0.04826270832048096,-0.0014478812496144288
2013-11-29,HYG,0.46653356381218386,0.013996006914365516
2013-11-29,GLD,-2.247739941910168,-0.06743219825730504
2013-11-29,DBC,-1.359468600004833,-0.04078405800014499
2013-11-29,VNQ,-0.15539746707756596,-0.004661924012326978
2013-12-31,SPY,1.8286558592411406,0.05485967577723422
2013-12-31,QQQ,2.0415325977306553,0.06124597793191966
2013-12-31,IWM,2.221566967662171,0.06664700902986513
2013-12-31,EFA,1.2601509971106761,0.037804529913320284
2013-12-31,EEM,0.01624998964090374,0.00048749968922711214
2013-12-31,TLT,-1.460541498764014,-0.043816244962920414
2013-12-31,IEF,-1.0304334573655758,-0.030913003720967273
2013-12-31,SHY,0.22144643658011837,0.0066433930974035505
2013-12-31,LQD,0.07493856686710337,0.0022481570060131012
2013-12-31,HYG,0.49890929015587765,0.014967278704676328
2013-12-31,GLD,-2.2352473406682716,-0.06705742022004814
2013-12-31,DBC,-1.2603010413763664,-0.037809031241290994
2013-12-31,VNQ,-0.6769273668144182,-0.020307821004432545
2014-01-31,SPY,1.7680000516615937,0.05304000154984781
2014-01-31,QQQ,2.188559743338314,0.06565679230014942
2014-01-31,IWM,2.0412881862620287,0.06123864558786086
2014-01-31,EFA,1.2558239869130579,0.037674719607391736
2014-01-31,EEM,-0.9360133129411157,-0.02808039938823347
2014-01-31,TLT,-0.3537792959807161,-0.010613378879421483
2014-01-31,IEF,-0.02314569662193655,-0.0006943708986580965
2014-01-31,SHY,0.27198677403054927,0.008159603220916477
2014-01-31,LQD,0.2185875255987635,0.006557625767962904
2014-01-31,HYG,0.5745167890992152,0.017235503672976455
2014-01-31,GLD,-2.3701174509688556,-0.07110352352906567
2014-01-31,DBC,-1.3152238124382007,-0.03945671437314602
2014-01-31,VNQ,0.17951651204730223,0.005385495361419067
2014-02-28,SPY,1.6671884167661453,0.050015652502984356
2014-02-28,QQQ,2.2988345166258863,0.06896503549877658
2014-02-28,IWM,2.0593189209190044,0.06177956762757013
2014-02-28,EFA,1.2655905734244812,0.03796771720273444
2014-02-28,EEM,-1.5042442254521515,-0.04512732676356455
2014-02-28,TLT,-0.19942151903631788,-0.005982645571089537
2014-02-28,IEF,0.02411908157427678,0.0007235724472283033
2014-02-28,SHY,0.28769523791305873,0.008630857137391762
2014-02-28,LQD,0.2455200394435746,0.007365601183307238
2014-02-28,HYG,0.6051563822310763,0.01815469146693229
2014-02-28,GLD,-1.1810293239894898,-0.03543087971968469
2014-02-28,DBC,-0.3010669679513881,-0.009032009038541643
2014-02-28,VNQ,0.23233886753184402,0.00697016602595532
2014-03-31,SPY,1.5603935353754126,0.046811806061262375
2014-03-31,QQQ,2.4227211298360185,0.07268163389508055
2014-03-31,IWM,1.9961981282719505,0.05988594384815851
2014-03-31,EFA,1.431550578435806,0.04294651735307418
2014-03-31,EEM,-0.23465098867948364,-0.007039529660384509
2014-03-31,TLT,-0.32257784288654345,-0.009677335286596303
2014-03-31,IEF,-0.1391358263289113,-0.004174074789867339
2014-03-31,SHY,0.10888843331129888,0.0032666529993389663
2014-03-31,LQD,0.18371416531680979,0.005511424959504294
2014-03-31,HYG,0.5112682641626516,0.015338047924879547
2014-03-31,GLD,-2.1287981057676664,-0.06386394317302999
2014-03-31,DBC,-0.2146827246840024,-0.006440481740520072
2014-03-31,VNQ,0.32511125363665866,0.00975333760909976
2014-04-30,SPY,1.7668988020609475,0.05300696406182842
2014-04-30,QQQ,2.297040346097411,0.06891121038292233
2014-04-30,IWM,2.245536514274745,0.06736609542824235
2014-04-30,EFA,1.1246299743055428,0.033738899229166286
2014-04-30,EEM,-0.09036854700796326,-0.002711056410238898
2014-04-30,TLT,-0.5492851415096103,-0.016478554245288306
2014-04-30,IEF,-0.23925774130603394,-0.007177732239181018
2014-04-30,SHY,0.1826462979778783,0.005479388939336348
2014-04-30,LQD,0.0937839060196351,0.002813517180589053
2014-04-30,HYG,0.4998084800572799,0.014994254401718397
2014-04-30,GLD,-1.932814027641358,-0.05798442082924073
2014-04-30,DBC,0.12167599765333093,0.0036502799295999276
2014-04-30,VNQ,-0.02029486098180444,-0.0006088458294541332
2014-05-30,SPY,1.7693980519491832,0.053081941558475496
2014-05-30,QQQ,2.289139370691183,0.06867418112073549
2014-05-30,IWM,1.6376058424872715,0.049128175274618144
2014-05-30,EFA,1.6376841074412807,0.049130523223238416
2014-05-30,EEM,-0.0885344170897212,-0.002656032512691636
2014-05-30,TLT,-0.22503144752093196,-0.006750943425627959
2014-05-30,IEF,-0.3516928494359939,-0.010550785483079816
2014-05-30,SHY,-0.12436557953104743,-0.0037309673859314226
2014-05-30,LQD,0.2221135361890984,0.0066634060856729516
2014-05-30,HYG,0.5398354749511487,0.01619506424853446
2014-05-30,GLD,-2.2932503686914867,-0.0687975110607446
2014-05-30,DBC,-0.061238939156178174,-0.001837168174685345
2014-05-30,VNQ,0.548337217716195,0.01645011653148585
2014-06-30,SPY,1.6909971133551804,0.05072991340065541
2014-06-30,QQQ,2.592790162221628,0.07778370486664885
2014-06-30,IWM,1.2364567291181703,0.037093701873545104
2014-06-30,EFA,1.7252077366953988,0.051756232100861964
2014-06-30,EEM,0.5009304566799258,0.015027913700397771
2014-06-30,TLT,-0.09269685333404576,-0.0027809056000213726
2014-06-30,IEF,-0.44783863492759524,-0.013435159047827857
2014-06-30,SHY,-0.7416985619671974,-0.022250956859015923
2014-06-30,LQD,0.19727909967400592,0.005918372990220177
2014-06-30,HYG,0.37256814474537014,0.011177044342361104
2014-06-30,GLD,-0.6940014305620414,-0.020820042916861244
2014-06-30,DBC,-0.4101172280105124,-0.012303516840315372
2014-06-30,VNQ,0.5701232663117126,0.017103697989351376
2014-07-31,SPY,1.572524019025267,0.04717572057075801
2014-07-31,QQQ,2.589867063890725,0.07769601191672175
2014-07-31,IWM,0.2925160130741016,0.008775480392223046
2014-07-31,EFA,1.450614914286497,0.04351844742859491
2014-07-31,EEM,0.9097505339383155,0.027292516018149464
2014-07-31,TLT,0.14175190935080073,0.004252557280524022
2014-07-31,IEF,-0.4283137621087766,-0.012849412863263297
2014-07-31,SHY,-0.758864461375977,-0.02276593384127931
2014-07-31,LQD,0.09819804084543066,0.0029459412253629194
2014-07-31,HYG,0.1917735021261776,0.005753205063785328
2014-07-31,GLD,-1.835178255256179,-0.05505534765768537
2014-07-31,DBC,-1.5353552680009106,-0.04606065804002732
2014-07-31,VNQ,0.8107157502045279,0.024321472506135835
2014-08-29,SPY,1.515566707849134,0.045467001235474015
2014-08-29,QQQ,2.221229562897152,0.06663688688691456
2014-08-29,IWM,0.573329457022442,0.01719988371067326
2014-08-29,EFA,1.0119673872949717,0.03035902161884915
2014-08-29,EEM,1.335493331688983,0.040064799950669486
2014-08-29,TLT,0.5883613487453174,0.017650840462359523
2014-08-29,IEF,-0.023985485057188338,-0.0007195645517156502
2014-08-29,SHY,-0.41953451479483284,-0.012586035443844984
2014-08-29,LQD,0.37117448816868714,0.011135234645060613
2014-08-29,HYG,0.19244511654704688,0.005773353496411406
2014-08-29,GLD,-1.3815741430650783,-0.04144722429195235
2014-08-29,DBC,-1.995966952102053,-0.05987900856306159
2014-08-29,VNQ,1.5114936948054198,0.04534481084416259
2014-09-30,SPY,1.7159921798446585,0.05147976539533975
2014-09-30,QQQ,2.4725697672453606,0.07417709301736082
2014-09-30,IWM,-0.4743297387948949,-0.014229892163846845
2014-09-30,EFA,-0.7401038708660701,-0.0222031161259821
2014-09-30,EEM,-0.25626591514393476,-0.007687977454318043
2014-09-30,TLT,1.0517238427341744,0.03155171528202523
2014-09-30,IEF,-0.11268769262150946,-0.0033806307786452836
2014-09-30,SHY,-0.5835670812117177,-0.01750701243635153
2014-09-30,LQD,0.45112318690452036,0.013533695607135611
2014-09-30,HYG,-0.7001861699125487,-0.021005585097376458
2014-09-30,GLD,-2.0042827273625785,-0.06012848182087735
2014-09-30,DBC,-1.9449419070164455,-0.058348257210493366
2014-09-30,VNQ,1.6249561262009857,0.04874868378602957
2014-10-31,SPY,1.6423121455387792,0.04926936436616337
2014-10-31,QQQ,2.434504129819204,0.07303512389457611
2014-10-31,IWM,0.1935175443135388,0.005805526329406164
2014-10-31,EFA,-1.1332088010575991,-0.03399626403172797
2014-10-31,EEM,-0.16855941035226607,-0.005056782310567982
2014-10-31,TLT,1.597184919114454,0.04791554757343362
2014-10-31,IEF,0.48601597180665523,0.014580479154199657
2014-10-31,SHY,0.12090330210368455,0.0036270990631105363
2014-10-31,LQD,0.8941175026584498,0.026823525079753493
2014-10-31,HYG,0.5636418508092134,0.0169092555242764
2014-10-31,GLD,-1.9882327025676578,-0.05964698107702973
2014-10-31,DBC,-2.2192954490087455,-0.06657886347026236
2014-10-31,VNQ,1.0770989968222895,0.032312969904668684
2014-11-28,SPY,1.1283213716716676,0.033849641150150024
2014-11-28,QQQ,1.9156923667298043,0.05747077100189413
2014-11-28,IWM,0.07758646717382162,0.0023275940152146482
2014-11-28,EFA,-1.3792231650981763,-0.04137669495294529
2014-11-28,EEM,-1.0117336314141188,-0.030352008942423563
